Date,forecast_load_mw,Temperature
2021-01-30,11241.166666666666,31.5
2021-01-31,10306.944444444443,31.0
2021-02-01,11186.41111111111,27.5
2021-02-02,11569.666666666666,27.0
2021-02-03,11619.033333333333,26.5
2021-02-04,11522.822222222225,29.0
2021-02-05,11907.627777777778,13.5
2021-02-06,11935.894444444444,7.0
2021-02-07,11805.566666666668,-1.0
2021-02-08,12737.244444444445,8.0
2021-02-09,12893.422222222222,9.0
2021-02-10,13038.5,11.0
2021-02-11,12859.127777777778,11.5
2021-02-12,12636.894444444444,12.0
2021-02-13,12291.361111111111,5.5
2021-02-14,12103.55,-0.5
2021-02-15,12836.361111111111,6.0
2021-02-16,12784.1,13.5
2021-02-17,12742.31111111111,16.5
2021-02-18,12410.9,21.5
2021-02-19,12312.333333333334,13.5
2021-02-20,11782.355555555556,17.0
2021-02-21,10739.172222222222,27.0
2021-02-22,11116.722222222224,33.0
2021-02-23,11061.094444444445,42.0
2021-02-24,11041.627777777778,38.5
2021-02-25,11058.761111111113,33.5
2021-02-26,10915.477777777778,33.5
2021-02-27,10008.194444444443,42.5
2021-02-28,9424.91111111111,41.5
2021-03-01,10668.172222222222,29.5
2021-03-02,11092.794444444444,32.5
2021-03-03,10557.616666666669,46.0
2021-03-04,10684.083333333334,32.0
2021-03-05,10679.655555555555,36.5
2021-03-06,9869.494444444445,37.0
2021-03-07,9328.755555555555,39.0
2021-03-08,9711.55,53.0
2021-03-09,9905.833333333334,54.5
2021-03-10,9826.444444444443,63.0
2021-03-11,9749.505555555555,53.0
2021-03-12,9694.154929577464,45.5
2021-03-13,9540.369565217392,45.0
2021-03-14,8772.3908045977,42.0
2021-03-15,10515.654255319148,34.5
2021-03-16,10612.092391304348,35.5
2021-03-17,10486.65,36.5
2021-03-18,10551.222222222224,39.5
2021-03-19,10340.33888888889,38.5
2021-03-20,9399.344444444445,43.0
2021-03-21,8602.31111111111,51.0
2021-03-22,9412.533333333333,57.0
2021-03-23,9750.1,57.0
2021-03-24,9773.5,52.0
2021-03-25,9832.861111111111,44.0
2021-03-26,9893.95,40.0
2021-03-27,9111.094444444445,51.0
2021-03-28,8619.144444444444,43.0
2021-03-29,9575.422222222222,46.5
2021-03-30,9647.466666666667,56.0
2021-03-31,9903.75,38.0
2021-04-01,10384.727777777778,32.0
2021-04-02,10109.483333333334,38.5
2021-04-03,8903.761111111111,55.5
2021-04-04,8097.188888888889,59.5
2021-04-05,9301.683333333332,68.0
2021-04-06,10161.072222222225,70.0
2021-04-07,10485.4,71.0
2021-04-08,10154.66111111111,60.5
2021-04-09,9478.844444444445,56.5
2021-04-10,8697.08888888889,51.0
2021-04-11,8274.394444444444,50.5
2021-04-12,9326.966666666667,55.0
2021-04-13,9422.011111111113,48.0
2021-04-14,9533.983333333334,43.5
2021-04-15,9554.866666666669,47.5
2021-04-16,9329.422222222222,47.5
2021-04-17,8673.566666666668,45.5
2021-04-18,8137.177777777778,50.5
2021-04-19,9118.694444444443,46.0
2021-04-20,9844.011111111113,38.5
2021-04-21,9960.8,41.5
2021-04-22,9772.177777777775,46.0
2021-04-23,9318.272222222222,52.5
2021-04-24,8581.244444444445,54.0
2021-04-25,8245.177777777777,43.0
2021-04-26,9565.2,59.5
2021-04-27,10382.727777777778,68.5
2021-04-28,10454.45,48.5
2021-04-29,9573.805555555557,59.5
2021-04-30,9283.2,49.0
2021-05-01,8697.244444444445,63.5
2021-05-02,9053.566666666668,74.0
2021-05-03,10296.038888888888,65.5
2021-05-04,9820.022222222222,51.5
2021-05-05,9402.761111111113,51.0
2021-05-06,9250.85,50.0
2021-05-07,9212.65,49.5
2021-05-08,8574.238888888889,45.5
2021-05-09,8202.155555555555,48.5
2021-05-10,9201.927777777775,45.5
2021-05-11,9381.294444444444,46.0
2021-05-12,9237.955555555556,49.5
2021-05-13,9206.816666666668,55.5
2021-05-14,9226.094444444445,59.5
2021-05-15,8535.666666666666,58.5
2021-05-16,8185.5055555555555,63.5
2021-05-17,9348.444444444443,63.0
2021-05-18,9703.833333333334,67.0
2021-05-19,10449.288888888888,70.0
2021-05-20,11540.766666666666,76.0
2021-05-21,12410.166666666666,77.5
2021-05-22,11876.305555555557,79.0
2021-05-23,11135.866666666669,69.0
2021-05-24,12231.255555555555,73.0
2021-05-25,12853.638888888889,76.5
2021-05-26,12484.105555555556,69.0
2021-05-27,10410.155555555555,54.0
2021-05-28,9604.166666666666,46.5
2021-05-29,8710.08888888889,52.5
2021-05-30,8113.483333333334,55.5
2021-05-31,8225.7,52.5
2021-06-01,9555.166666666666,63.5
2021-06-02,10164.277777777776,66.5
2021-06-03,11101.58888888889,71.5
2021-06-04,12771.41111111111,81.0
2021-06-05,13384.972222222224,80.5
2021-06-06,13749.355555555556,80.5
2021-06-07,13758.533333333333,75.5
2021-06-08,13379.966666666667,81.0
2021-06-09,13467.483333333334,79.5
2021-06-10,13867.227777777778,78.0
2021-06-11,15122.1,81.5
2021-06-12,14215.18888888889,80.5
2021-06-13,12752.7,76.5
2021-06-14,13382.394444444444,74.0
2021-06-15,12165.294444444444,68.0
2021-06-16,11403.066666666668,66.5
2021-06-17,12312.227777777778,73.0
2021-06-18,14663.272222222222,78.5
2021-06-19,13791.516666666666,77.0
2021-06-20,11925.211111111112,72.0
2021-06-21,11508.877777777778,64.0
2021-06-22,10403.716666666667,63.5
2021-06-23,10820.466666666667,72.0
2021-06-24,11898.461111111112,73.5
2021-06-25,12596.933333333332,73.5
2021-06-26,11921.722222222224,64.5
2021-06-27,11460.133333333331,75.5
2021-06-28,12376.016666666666,76.5
2021-06-29,13146.383333333331,78.0
2021-07-01,12846.866666666669,67.5
2021-07-02,11175.888888888889,65.0
2021-07-03,11225.344444444445,72.5
2021-07-04,12919.677777777775,79.5
2021-07-05,14258.416666666666,82.0
2021-07-06,15849.68888888889,84.0
2021-07-07,15168.722222222224,78.0
2021-07-08,12030.511111111113,64.5
2021-07-09,11002.983333333334,67.5
2021-07-10,10281.211111111112,69.5
2021-07-11,9616.316666666668,68.5
2021-07-12,10869.822222222225,70.5
2021-07-13,11997.56111111111,74.0
2021-07-14,13436.538888888888,76.5
2021-07-15,13608.833333333334,72.5
2021-07-16,12010.68888888889,71.0
2021-07-17,10922.555555555557,69.0
2021-07-18,10972.238888888887,72.5
2021-07-19,12955.95,74.0
2021-07-20,13923.844444444445,72.5
2021-07-21,12978.605555555556,80.5
2021-07-22,12902.8,76.5
2021-07-23,14420.466666666667,77.0
2021-07-24,14983.616666666669,81.5
2021-07-25,14498.45,69.0
2021-07-26,15390.533333333333,82.5
2021-07-27,15546.116666666669,77.5
2021-07-28,15920.405555555555,79.0
2021-07-29,15407.605555555556,69.0
2021-07-30,12800.744444444445,69.5
2021-07-31,10972.177777777775,70.5
2021-08-01,10609.294444444444,69.0
2021-08-02,11436.333333333334,69.0
2021-08-03,11918.91111111111,72.5
2021-08-04,12594.211111111112,74.5
2021-08-05,13305.388888888889,80.0
2021-08-06,13549.361111111111,82.5
2021-08-07,13077.322222222225,84.5
2021-08-08,13821.077777777778,81.5
2021-08-09,14138.472222222224,76.5
2021-08-10,15278.761111111113,81.5
2021-08-11,16094.372222222222,76.5
2021-08-12,16047.022222222222,78.5
2021-08-13,14492.4,81.5
2021-08-14,11906.194444444443,71.0
2021-08-15,10821.966666666667,80.0
2021-08-16,12079.233333333334,70.0
2021-08-17,12899.444444444443,71.5
2021-08-18,13878.683333333332,75.5
2021-08-19,14807.261111111113,76.0
2021-08-20,15192.05,71.0
2021-08-21,14111.477777777778,82.5
2021-08-22,12569.394444444444,83.5
2021-08-23,14013.905555555555,84.0
2021-08-24,15952.93888888889,83.5
2021-08-25,16877.494444444445,74.0
2021-08-26,16053.238888888887,83.5
2021-08-27,15713.41111111111,80.0
2021-08-28,15955.9,72.0
2021-08-29,15245.833333333334,84.5
2021-09-01,12792.822222222225,69.5
2021-09-02,12100.711111111112,70.0
2021-09-03,11532.155555555555,69.5
2021-09-04,10192.177777777775,68.0
2021-09-05,10285.366666666669,71.0
2021-09-06,10473.494444444445,71.5
2021-09-08,11652.542253521127,67.5
2021-09-09,11223.238888888887,68.5
2021-09-10,11162.805555555557,69.5
2021-09-11,11609.022222222222,69.5
2021-09-12,12632.394444444444,71.0
2021-09-13,13255.616666666669,69.0
2021-09-14,13953.122222222222,69.5
2021-09-15,12203.722222222224,68.5
2021-09-16,11671.41111111111,66.5
2021-09-17,12561.072222222225,63.0
2021-09-18,11632.622222222222,71.5
2021-09-19,11714.261111111113,59.5
2021-09-20,13050.877777777778,67.5
2021-09-21,11933.644444444444,70.0
2021-09-22,10477.055555555557,59.5
2021-09-23,9872.527777777776,61.5
2021-09-24,9907.461111111112,65.5
2021-09-25,9075.033333333333,68.0
2021-09-26,8962.494444444445,67.0
2021-09-27,11492.705555555556,59.5
2021-09-28,11621.844444444445,66.5
2021-09-29,11391.972222222224,63.0
2021-10-01,11941.6,73.0
2021-10-02,11136.461111111112,73.0
2021-10-03,9958.127777777778,70.5
2021-10-04,10622.005555555555,68.5
2021-10-05,10692.85,66.0
2021-10-06,10765.35,66.0
2021-10-07,10805.05,70.0
2021-10-08,10777.255555555555,68.5
2021-10-09,10119.627777777778,72.0
2021-10-10,10432.683333333332,74.5
2021-10-11,11722.166666666666,69.5
2021-10-12,10769.927777777775,64.5
2021-10-13,10253.85,63.0
2021-10-14,10124.961111111112,63.5
2021-10-15,9589.988888888887,56.5
2021-10-16,8686.205555555556,51.5
2021-10-17,8199.93888888889,54.0
2021-10-18,9198.877777777778,58.5
2021-10-19,9673.361111111111,48.5
2021-10-20,9824.4,54.5
2021-10-21,9698.58888888889,54.0
2021-10-22,9494.672222222222,48.5
2021-10-23,8846.216666666667,47.5
2021-10-24,8605.294444444444,45.0
2021-10-25,9705.394444444444,49.5
2021-10-26,9886.116666666669,47.0
2021-10-27,9830.983333333334,45.0
2021-10-28,9791.772222222222,44.5
2021-10-29,9683.95,54.5
2021-10-30,8967.294444444444,52.0
2021-11-01,9794.733333333334,42.0
2021-11-02,10270.372222222222,39.5
2021-11-03,10319.211111111112,37.0
2021-11-04,10350.444444444443,38.0
2021-11-05,10200.183333333332,43.0
2021-11-06,9304.883333333331,47.5
2021-11-07,8684.84090909091,53.0
2021-11-08,9610.8,57.0
2021-11-09,9947.322222222225,55.5
2021-11-10,10066.772222222222,55.5
2021-11-11,10007.305555555557,46.0
2021-11-12,10296.45,49.0
2021-11-13,10078.633333333331,52.5
2021-11-14,9731.205555555556,44.5
2021-11-15,10892.233333333334,58.0
2021-11-16,10749.694444444443,45.5
2021-11-17,10391.005555555555,47.0
2021-11-18,10522.877777777778,49.5
2021-11-19,10802.955555555556,48.5
2021-11-20,10077.772222222222,47.5
2021-11-21,9266.211111111112,50.5
2021-11-22,10716.977777777778,33.5
2021-11-23,11068.205555555556,33.5
2021-11-24,10631.727777777778,36.5
2021-11-25,9580.861111111111,35.5
2021-11-26,9705.005555555555,45.5
2021-11-27,9930.644444444444,42.0
2021-11-28,9673.761111111113,31.0
2021-11-29,10818.433333333332,34.0
2021-11-30,10779.194444444443,33.5
2021-12-01,10590.327777777778,41.5
2021-12-02,10287.683333333332,51.5
2021-12-03,10292.538888888888,44.0
2021-12-04,9838.955555555556,37.5
2021-12-05,9674.283333333333,37.5
2021-12-06,10760.333333333334,26.5
2021-12-07,12049.011111111113,19.5
2021-12-08,11728.166666666666,30.0
2021-12-09,11331.066666666668,37.0
2021-12-10,10822.538888888888,48.0
2021-12-11,10046.511111111113,45.0
2021-12-12,9661.672222222222,40.0
2021-12-13,10511.172222222222,41.0
2021-12-14,10726.094444444445,43.0
2021-12-15,10413.45,58.0
2021-12-16,10395.177777777775,49.0
2021-12-17,10825.319727891156,33.0
2021-12-18,10398.622516556292,35.5
2021-12-19,10206.948571428573,32.5
2021-12-20,11143.35,36.0
2021-12-21,11431.822222222225,31.5
2021-12-22,11485.511111111113,25.0
2021-12-23,11378.111111111111,36.5
2021-12-24,9942.322222222225,45.5
2021-12-25,9034.183333333332,43.0
2021-12-26,9268.711111111112,34.5
2021-12-27,10350.672222222222,39.0
2021-12-28,10874.083333333334,33.5
2021-12-29,10926.4,32.0
2021-12-30,10964.594444444445,33.0
2021-12-31,9953.9,38.0
2022-01-01,9770.777777777776,31.0
2022-01-02,10367.244444444445,20.5
2022-01-03,12007.011111111113,15.5
2022-01-04,11812.927777777775,28.5
2022-01-05,11811.833333333334,23.0
2022-01-06,12620.9,9.5
2022-01-07,12861.522222222222,7.0
2022-01-08,11927.027777777776,23.5
2022-01-09,10668.416666666666,21.5
2022-01-10,12079.727777777778,10.5
2022-01-11,12583.077777777778,20.0
2022-01-12,11532.344444444445,36.0
2022-01-13,11446.266666666666,34.5
2022-01-14,11425.733333333334,31.0
2022-01-15,11117.3,21.0
2022-01-16,10736.416666666666,20.5
2022-01-17,11517.9,25.0
2022-01-18,11568.916666666666,32.0
2022-01-19,11731.172222222222,25.0
2022-01-20,12662.461111111112,12.5
2022-01-21,12784.572222222225,15.5
2022-01-22,11809.83888888889,26.0
2022-01-23,11133.972222222224,14.0
2022-01-24,12090.227777777778,18.0
2022-01-25,13016.633333333331,6.0
2022-01-26,13662.405555555555,4.5
2022-01-27,12829.783333333333,23.0
2022-01-28,12334.383333333331,18.5
2022-01-29,12011.572222222225,14.5
2022-01-30,10992.866666666669,21.0
2022-01-31,11624.872222222222,29.0
2022-02-01,11428.0,39.0
2022-02-02,11744.388888888889,24.5
2022-02-03,12058.6,20.0
2022-02-04,12113.35,17.0
2022-02-05,11703.116666666669,12.0
2022-02-06,10995.772222222222,25.5
2022-02-07,11569.616666666669,24.5
2022-02-08,11929.388888888889,28.5
2022-02-09,11361.56111111111,36.5
2022-02-10,11432.055555555557,31.0
2022-02-11,11305.41111111111,36.0
2022-02-12,11050.988888888887,20.5
2022-02-13,11094.205555555556,16.0
2022-02-14,11886.238888888887,33.5
2022-02-15,11762.216666666667,19.0
2022-02-16,11050.788888888888,17.0
2022-02-17,11233.466666666667,32.0
2022-02-18,11864.794444444444,40.0
2022-02-19,11228.022222222222,32.0
2022-02-20,10555.355555555556,33.0
2022-02-21,10696.077777777778,40.0
2022-02-22,10873.166666666666,33.5
2022-02-23,11667.466666666667,33.0
2022-02-24,11986.322222222225,19.0
2022-02-25,11696.81111111111,24.0
2022-02-26,11006.894444444444,22.0
2022-02-27,10189.377777777778,19.5
2022-02-28,10794.216666666667,19.0
2022-03-01,10609.038888888888,45.0
2022-03-02,10523.45,45.5
2022-03-03,10857.394444444444,32.0
2022-03-04,10889.383333333331,34.5
2022-03-05,9607.172222222222,54.0
2022-03-06,8826.55,47.0
2022-03-07,10394.722222222224,33.0
2022-03-08,10962.255555555555,33.0
2022-03-09,10898.055555555557,34.5
2022-03-10,11162.916666666666,36.0
2022-03-11,11203.549295774648,25.0
2022-03-12,11285.521739130434,36.0
2022-03-13,9886.67816091954,32.0
2022-03-14,10059.728723404256,40.0
2022-03-15,9894.315217391304,50.0
2022-03-16,9728.761111111113,45.0
2022-03-17,9721.983333333334,60.0
2022-03-18,9962.361111111111,43.5
2022-03-19,9634.038888888888,40.0
2022-03-20,8905.516666666666,40.0
2022-03-21,9470.572222222225,58.0
2022-03-22,9824.994444444445,50.5
2022-03-23,9901.066666666668,52.0
2022-03-24,10158.472222222224,42.5
2022-03-25,10248.477777777778,41.0
2022-03-26,9839.15,46.0
2022-03-27,9580.872222222222,39.5
2022-03-28,10605.361111111111,43.0
2022-03-29,10694.216666666667,45.0
2022-03-30,10267.044444444444,40.0
2022-03-31,10189.08888888889,52.0
2022-04-01,10240.727777777778,38.5
2022-04-02,9724.322222222225,37.5
2022-04-03,9088.56111111111,41.5
2022-04-04,9993.572222222225,43.0
2022-04-05,10123.883333333331,47.5
2022-04-06,9919.944444444443,48.0
2022-04-07,10131.466666666667,52.5
2022-04-08,10326.427777777775,57.5
2022-04-09,9639.722222222224,46.0
2022-04-10,8828.6,48.5
2022-04-11,9432.844444444445,52.0
2022-04-12,9693.477777777778,56.0
2022-04-13,9857.677777777775,56.5
2022-04-14,9719.677777777775,52.0
2022-04-15,9637.894444444444,41.0
2022-04-16,8954.9,47.5
2022-04-17,8821.355555555556,47.5
2022-04-18,10056.211111111112,52.5
2022-04-19,10142.222222222224,54.5
2022-04-20,10040.627777777778,63.5
2022-04-21,9860.81111111111,55.0
2022-04-22,9581.427777777775,59.0
2022-04-23,9554.111111111111,57.0
2022-04-24,9273.794444444444,55.5
2022-04-25,9545.43888888889,56.5
2022-04-26,9794.538888888888,58.0
2022-04-27,9946.683333333332,45.5
2022-04-28,9990.477777777778,48.5
2022-04-29,9565.177777777775,57.5
2022-04-30,8734.872222222222,60.0
2022-05-01,8235.594444444445,52.5
2022-05-02,9325.966666666667,51.0
2022-05-03,9792.927777777775,47.0
2022-05-04,9782.211111111112,47.5
2022-05-05,9691.244444444445,47.5
2022-05-06,9637.077777777778,54.0
2022-05-07,8783.461111111112,59.5
2022-05-08,8141.516666666666,64.0
2022-05-09,9483.2,67.0
2022-05-10,11826.633333333331,62.0
2022-05-11,13565.294444444444,50.0
2022-05-12,14537.138888888889,48.5
2022-05-13,14023.333333333334,55.5
2022-05-14,11920.844444444445,69.5
2022-05-15,9773.388888888889,53.0
2022-05-16,10166.577777777778,66.5
2022-05-17,10044.383333333331,66.5
2022-05-18,9728.977777777778,69.5
2022-05-19,10429.35,63.5
2022-05-20,11507.755555555555,57.5
2022-05-21,9256.777777777776,64.5
2022-05-22,8240.005555555555,56.0
2022-05-23,9199.483333333334,66.5
2022-05-24,9455.4,57.5
2022-05-25,9739.261111111113,63.5
2022-05-26,10257.305555555557,59.5
2022-05-27,10027.16111111111,65.0
2022-05-28,9112.955555555556,74.0
2022-05-29,9501.83888888889,79.0
2022-05-30,11527.638888888889,78.5
2022-05-31,13649.933333333332,74.5
2022-06-01,11975.95,66.5
2022-06-02,10744.672222222222,67.5
2022-06-03,10690.572222222225,63.5
2022-06-04,9503.95,68.5
2022-06-05,9238.461111111112,66.5
2022-06-06,10576.35,72.0
2022-06-07,10452.3,68.5
2022-06-08,10074.444444444443,63.5
2022-06-09,10360.905555555555,72.5
2022-06-10,10346.43888888889,69.5
2022-06-11,9569.93888888889,63.0
2022-06-12,9430.605555555556,63.5
2022-06-13,11316.861111111111,67.0
2022-06-14,15701.177777777775,78.5
2022-06-15,17289.105555555554,73.5
2022-06-16,16310.877777777778,70.0
2022-06-17,14554.027777777776,72.0
2022-06-18,10969.861111111111,80.0
2022-06-19,9971.422222222222,80.5
2022-06-20,13427.16111111111,81.5
2022-06-21,16159.288888888888,86.0
2022-06-22,16272.45,84.0
2022-06-23,14386.91111111111,78.5
2022-06-24,14507.7,73.5
2022-06-25,13558.177777777775,69.0
2022-06-26,11699.68888888889,73.5
2022-06-27,11439.627777777778,71.0
2022-06-28,12024.861111111111,72.5
2022-06-29,13349.805555555557,69.5
2022-07-01,14382.888888888889,74.5
2022-07-02,12587.977777777778,80.5
2022-07-03,12467.544444444444,83.0
2022-07-04,12944.027777777776,86.5
2022-07-05,15260.572222222225,78.5
2022-07-06,14137.477777777778,80.0
2022-07-07,13132.122222222222,73.5
2022-07-08,12770.655555555555,78.5
2022-07-09,11124.894444444444,75.5
2022-07-10,10933.077777777778,70.5
2022-07-11,13496.277777777776,72.5
2022-07-12,14143.094444444445,74.5
2022-07-13,13404.072222222225,77.5
2022-07-14,12617.733333333334,73.5
2022-07-15,12068.861111111111,73.0
2022-07-16,11841.355555555556,73.5
2022-07-17,11038.488888888887,78.0
2022-07-18,13418.988888888887,77.0
2022-07-19,15220.805555555557,72.5
2022-07-20,16057.05,72.5
2022-07-21,15705.072222222225,74.0
2022-07-22,15184.277777777776,69.0
2022-07-23,14580.816666666668,73.5
2022-07-24,13683.705555555556,73.0
2022-07-25,12703.383333333331,80.0
2022-07-26,12334.761111111113,75.5
2022-07-27,13233.427777777775,69.0
2022-07-28,13315.744444444445,70.0
2022-07-29,12644.805555555557,68.0
2022-07-30,11779.555555555557,71.5
2022-07-31,11842.461111111112,69.5
2022-08-01,13755.972222222224,79.0
2022-08-02,14349.544444444444,77.5
2022-08-03,15869.005555555555,78.5
2022-08-04,14200.555555555557,74.5
2022-08-05,13215.826086956522,72.5
2022-08-06,15610.258064516129,78.0
2022-08-07,14067.8125,80.0
2022-08-08,13947.094444444445,84.5
2022-08-09,12201.788888888888,73.0
2022-08-10,12362.638888888889,81.0
2022-08-11,12742.044444444444,80.5
2022-08-12,11700.988888888887,83.5
2022-08-13,11008.777777777776,76.0
2022-08-14,10696.594444444445,80.5
2022-08-15,11356.211111111112,77.0
2022-08-16,11989.916666666666,78.5
2022-08-17,12100.116666666669,80.0
2022-08-18,12322.827777777778,80.5
2022-08-19,12901.722222222224,81.0
2022-08-20,11409.333333333334,78.5
2022-08-21,10309.644444444444,77.0
2022-08-22,11634.116666666669,74.5
2022-08-23,12234.327777777778,76.5
2022-08-24,13005.677777777775,70.5
2022-08-25,12900.872222222222,74.0
2022-08-26,12139.816666666668,75.5
2022-08-27,11094.16111111111,69.0
2022-08-28,11816.06111111111,73.5
2022-08-29,14007.233333333334,74.5
2022-08-30,13079.372222222222,78.0
2022-09-01,13667.466666666667,76.5
2022-09-02,14212.194444444443,75.5
2022-09-03,12798.961111111112,71.5
2022-09-04,10539.016666666666,66.0
2022-09-05,10208.638888888889,65.5
2022-09-06,11336.633333333331,64.5
2022-09-07,11896.55,66.0
2022-09-09,12384.1338028169,68.0
2022-09-10,11827.538888888888,65.5
2022-09-11,10096.533333333333,69.0
2022-09-12,9988.283333333333,69.5
2022-09-13,10323.81111111111,63.5
2022-09-14,10788.883333333331,62.5
2022-09-15,11650.505555555555,60.5
2022-09-16,12501.633333333331,62.0
2022-09-17,12228.2,64.0
2022-09-18,11848.6,64.5
2022-09-19,12350.305555555557,62.0
2022-09-20,12743.616666666669,60.5
2022-09-21,13447.733333333334,63.0
2022-09-22,10508.705555555556,65.5
2022-09-23,9641.861111111111,66.5
2022-09-24,8928.75,65.0
2022-09-25,8556.16111111111,63.0
2022-09-26,9474.377777777778,63.5
2022-09-27,9578.683333333332,67.5
2022-09-28,9548.45,65.5
2022-09-29,9539.377777777778,60.5
2022-09-30,9447.91111111111,62.5
2022-10-01,8698.094444444445,61.5
2022-10-02,8296.216666666667,64.5
2022-10-03,9241.461111111112,68.5
2022-10-04,9565.355555555556,66.5
2022-10-05,9648.433333333332,66.0
2022-10-06,9646.594444444445,68.5
2022-10-07,9460.9,62.5
2022-10-08,8698.216666666667,64.5
2022-10-09,8185.066666666667,63.5
2022-10-10,9152.95,62.0
2022-10-11,9692.394444444444,66.5
2022-10-12,9829.261111111113,61.0
2022-10-13,9621.277777777776,65.0
2022-10-14,9511.194444444443,57.5
2022-10-15,8807.694444444445,56.0
2022-10-16,8430.572222222223,55.5
2022-10-17,9892.983333333334,54.5
2022-10-18,10325.033333333333,51.5
2022-10-19,10261.466666666667,53.0
2022-10-20,10089.516666666666,55.0
2022-10-21,9629.833333333334,56.5
2022-10-22,8989.344444444445,51.5
2022-10-23,8992.066666666668,46.5
2022-10-24,10432.255555555555,48.5
2022-10-25,10294.644444444444,48.0
2022-10-26,9739.83888888889,48.5
2022-10-27,9732.266666666666,51.0
2022-10-28,9553.277777777776,49.5
2022-10-29,8702.127777777778,49.5
2022-10-30,8239.066666666668,52.0
2022-11-01,9532.844444444445,44.5
2022-11-02,9577.15,39.5
2022-11-03,9689.7,41.0
2022-11-04,9941.377777777778,46.0
2022-11-05,9061.038888888888,39.5
2022-11-06,8380.28409090909,40.5
2022-11-07,9430.655555555555,38.5
2022-11-08,9851.072222222225,39.5
2022-11-09,9788.144444444444,38.5
2022-11-10,9775.5,37.5
2022-11-11,9803.894444444444,36.0
2022-11-12,9598.683333333332,35.5
2022-11-13,9357.055555555557,38.5
2022-11-14,10428.627777777778,39.5
2022-11-15,10675.205555555556,38.0
2022-11-16,10673.383333333331,38.5
2022-11-17,10896.227777777778,37.0
2022-11-18,11169.261111111113,35.0
2022-11-19,10783.677777777775,34.5
2022-11-20,10359.155555555555,34.5
2022-11-21,10818.155555555555,34.0
2022-11-22,10824.31111111111,36.5
2022-11-23,10408.905555555555,33.5
2022-11-24,9141.994444444445,34.5
2022-11-25,8880.8,36.5
2022-11-26,8923.06111111111,36.0
2022-11-27,8892.31111111111,36.5
2022-11-28,10163.055555555557,37.5
2022-11-29,10343.18888888889,38.5
2022-12-01,11452.466666666667,27.0
2022-12-02,10955.266666666666,31.5
2022-12-03,10200.044444444444,28.5
2022-12-04,10143.955555555556,30.0
2022-12-05,10894.977777777778,33.5
2022-12-06,11002.544444444444,34.0
2022-12-07,10788.716666666667,35.0
2022-12-08,10904.35,33.5
2022-12-09,10980.572222222225,34.5
2022-12-10,10274.18888888889,32.5
2022-12-11,9672.455555555556,29.0
2022-12-12,10698.905555555555,28.0
2022-12-13,11024.527777777776,28.5
2022-12-14,10963.366666666669,32.5
2022-12-15,10977.166666666666,34.5
2022-12-16,11439.444444444443,33.0
2022-12-17,11165.266666666666,33.5
2022-12-18,10787.5,34.0
2022-12-19,11877.83888888889,30.5
2022-12-20,11930.577777777778,32.5
2022-12-21,12175.58888888889,33.0
2022-12-22,11977.322222222225,35.0
2022-12-23,13328.794444444444,36.0
2022-12-24,12930.211111111112,36.5
2022-12-25,12395.522222222222,37.5
2022-12-26,11647.644444444444,35.5
2022-12-27,12123.022222222222,37.0
2022-12-28,11687.9,35.0
2023-01-01,9546.2,41.0
2023-01-02,9528.388888888889,37.5
2023-01-03,10245.983333333334,43.5
2023-01-04,10648.994444444445,38.5
2023-01-05,11253.41111111111,33.0
2023-01-06,11231.705555555556,29.5
2023-01-07,10670.18888888889,29.5
2023-01-08,10130.077777777778,29.5
2023-01-09,10944.677777777775,34.5
2023-01-10,11007.527777777776,42.0
2023-01-11,10870.711111111112,47.5
2023-01-12,10848.144444444444,39.5
2023-01-13,11126.133333333331,31.0
2023-01-14,10548.366666666669,27.5
2023-01-15,9942.8,35.0
2023-01-16,10560.794444444444,46.0
2023-01-17,10659.961111111112,43.0
2023-01-18,10841.327777777778,38.5
2023-01-19,10871.122222222222,38.0
2023-01-20,11034.655555555555,32.0
2023-01-21,10590.794444444444,30.0
2023-01-22,10027.933333333332,30.0
2023-01-23,11074.927777777775,25.5
2023-01-24,11441.477777777778,32.0
2023-01-25,11403.372222222222,32.5
2023-01-26,11361.933333333332,23.5
2023-01-27,11361.172222222222,24.5
2023-01-28,10988.466666666667,25.0
2023-01-29,10542.05,24.5
2023-01-30,12026.58888888889,11.5
2023-01-31,12942.31111111111,5.5
2023-02-01,12699.166666666666,16.5
2023-02-02,12159.605555555556,21.5
2023-02-03,12611.583333333334,5.0
2023-02-04,11787.111111111111,26.5
2023-02-05,10083.555555555557,34.5
2023-02-06,10847.483333333334,35.0
2023-02-07,10871.077777777778,41.5
2023-02-08,10898.694444444443,35.5
2023-02-09,11004.322222222225,39.0
2023-02-10,11109.777777777776,32.5
2023-02-11,10421.75,35.0
2023-02-12,9497.25,41.0
2023-02-13,10150.205555555556,43.0
2023-02-14,10462.855555555556,44.0
2023-02-15,10311.994444444445,42.5
2023-02-16,10883.716666666667,29.5
2023-02-17,11389.58888888889,21.5
2023-02-18,10676.6,34.5
2023-02-19,9458.988888888887,44.5
2023-02-20,10128.416666666666,38.5
2023-02-21,10714.361111111111,32.0
2023-02-22,11069.605555555556,34.5
2023-02-23,10988.177777777775,31.5
2023-02-24,11242.983333333334,23.5
2023-02-25,10468.583333333334,32.0
2023-02-26,9515.005555555555,40.0
2023-02-27,10122.844444444445,48.0
2023-02-28,10275.544444444444,45.0
2023-03-01,10176.344444444445,47.0
2023-03-02,10386.944444444443,36.5
