Date,forecast_load_mw,Temperature
2018-04-04,11234.916666666666,30.5
2018-04-05,11170.761111111113,32.5
2018-04-06,11091.022222222222,31.5
2018-04-07,10546.43888888889,29.5
2018-04-08,9787.116666666669,30.0
2018-04-09,10890.816666666668,34.5
2018-04-10,10961.222222222224,37.0
2018-04-11,10527.444444444443,52.5
2018-04-12,10193.533333333333,57.5
2018-04-13,10203.144444444444,43.0
2018-04-14,9809.005555555555,37.5
2018-04-15,9751.472222222224,32.5
2018-04-16,11250.144444444444,31.0
2018-04-17,11267.383333333331,36.0
2018-04-18,11179.455555555556,33.5
2018-04-19,11020.177777777775,43.0
2018-04-20,10467.755555555555,46.0
2018-04-21,9479.08888888889,47.0
2018-04-22,8829.672222222222,52.0
2018-04-23,9949.877777777778,53.0
2018-04-24,10230.077777777778,56.5
2018-04-25,10257.361111111111,45.5
2018-04-26,10230.755555555555,46.0
2018-04-27,9929.372222222222,51.5
2018-04-28,9304.494444444445,41.5
2018-04-29,8874.41111111111,45.0
2018-04-30,10032.377777777778,60.0
2018-05-01,10752.672222222222,73.0
2018-05-02,11611.1,74.5
2018-05-03,11747.983333333334,62.0
2018-05-04,10902.133333333331,67.5
2018-05-05,9882.344444444445,69.5
2018-05-06,8903.316666666668,59.0
2018-05-07,9874.133333333331,60.5
2018-05-08,10599.694444444443,69.0
2018-05-09,11023.68888888889,69.0
2018-05-10,10934.783333333333,61.5
2018-05-11,10134.255555555555,48.5
2018-05-12,9117.766666666666,47.0
2018-05-13,8533.144444444444,56.0
2018-05-14,10090.133333333331,68.0
2018-05-15,10628.072222222225,61.0
2018-05-16,10708.233333333334,63.0
2018-05-17,10896.361111111111,60.5
2018-05-18,10541.961111111112,58.5
2018-05-19,9435.444444444443,61.5
2018-05-20,8646.144444444444,49.5
2018-05-21,9987.177777777775,56.5
2018-05-22,10319.927777777775,60.5
2018-05-23,10821.65,66.0
2018-05-24,11408.638888888889,72.5
2018-05-25,13030.18888888889,78.0
2018-05-26,13126.261111111113,80.0
2018-05-27,13878.522222222222,83.5
2018-05-28,14601.444444444443,82.5
2018-05-29,15195.238888888887,76.5
2018-05-30,13473.56111111111,76.5
2018-05-31,14150.472222222224,79.0
2018-06-01,12918.127777777778,64.5
2018-06-02,10188.1,61.0
2018-06-03,9346.944444444443,69.0
2018-06-04,10766.883333333331,67.5
2018-06-05,11070.583333333334,63.0
2018-06-06,10834.288888888888,63.5
2018-06-07,11894.31111111111,70.5
2018-06-08,11811.727777777778,66.0
2018-06-09,11074.172222222222,69.5
2018-06-10,10379.033333333333,65.5
2018-06-11,10872.416666666666,65.5
2018-06-12,11781.527777777776,71.0
2018-06-13,12541.58888888889,72.5
2018-06-14,12620.983333333334,72.5
2018-06-15,13126.43888888889,76.5
2018-06-16,14540.6,80.5
2018-06-17,15215.738888888887,85.5
2018-06-18,16691.644444444446,80.5
2018-06-19,13747.505555555555,72.0
2018-06-20,11893.68888888889,71.0
2018-06-21,11827.18888888889,64.5
2018-06-22,11081.1,61.5
2018-06-23,10119.272222222222,72.5
2018-06-24,10472.744444444445,72.0
2018-06-25,11777.288888888888,69.5
2018-06-26,12383.694444444443,78.5
2018-06-27,12923.788888888888,74.5
2018-06-28,14196.18888888889,74.5
2018-06-29,16169.372222222222,87.0
2018-07-01,15886.0,85.0
2018-07-02,15419.788888888888,77.0
2018-07-03,15352.894444444444,76.0
2018-07-04,15485.06111111111,84.5
2018-07-05,16611.333333333332,83.0
2018-07-06,14040.15,69.5
2018-07-07,11560.75,70.5
2018-07-08,11449.4,75.5
2018-07-09,14679.91111111111,79.0
2018-07-10,15593.322222222225,79.0
2018-07-11,14796.7,77.0
2018-07-12,15146.166666666666,78.5
2018-07-13,15965.905555555555,83.5
2018-07-14,14802.06111111111,77.0
2018-07-15,13872.111111111111,81.5
2018-07-16,15450.505555555555,82.5
2018-07-17,14174.41111111111,74.5
2018-07-18,13037.933333333332,71.5
2018-07-19,13452.283333333333,77.0
2018-07-20,13340.75,74.0
2018-07-21,11875.394444444444,74.0
2018-07-22,11112.261111111113,71.5
2018-07-23,12786.433333333332,73.5
2018-07-24,13823.144444444444,71.5
2018-07-25,14549.388888888889,72.0
2018-07-26,14092.383333333331,73.5
2018-07-27,12613.227777777778,71.0
2018-07-28,11379.06111111111,71.5
2018-07-29,10960.18888888889,72.0
2018-07-30,12544.444444444443,73.0
2018-08-01,13180.327777777778,74.0
2018-08-02,13826.85,77.5
2018-08-03,13525.944444444443,78.0
2018-08-04,14503.361111111111,84.0
2018-08-05,14953.511111111113,84.5
2018-08-06,16036.733333333334,79.0
2018-08-07,14527.277777777776,81.5
2018-08-08,14025.466666666667,78.5
2018-08-09,14897.083333333334,75.5
2018-08-10,14594.983333333334,76.5
2018-08-11,13527.288888888888,78.5
2018-08-12,13398.45,78.5
2018-08-13,14864.783333333333,79.0
2018-08-14,15548.772222222222,80.0
2018-08-15,14798.66111111111,77.5
2018-08-16,14423.372222222222,77.5
2018-08-17,14353.572222222225,75.0
2018-08-18,13356.183333333332,72.5
2018-08-19,12693.722222222224,75.5
2018-08-20,13768.344444444445,70.5
2018-08-21,13395.2,68.5
2018-08-22,12338.888888888889,68.5
2018-08-23,12231.172222222222,69.5
2018-08-24,11927.127777777778,65.5
2018-08-25,12002.883333333331,69.0
2018-08-26,13635.516666666666,66.0
2018-08-27,16514.17777777778,63.5
2018-08-28,17251.422222222223,66.0
2018-08-29,14442.505555555555,70.5
2018-09-01,13093.816666666668,79.0
2018-09-02,13421.583333333334,80.5
2018-09-03,13596.855555555556,79.0
2018-09-05,15362.577464788732,80.0
2018-09-06,12706.5,66.5
2018-09-07,11462.18888888889,66.0
2018-09-08,10206.738888888887,66.0
2018-09-09,9306.155555555555,62.0
2018-09-10,10653.072222222225,65.0
2018-09-11,11176.533333333333,69.5
2018-09-12,11734.922222222222,72.5
2018-09-13,12028.094444444445,63.5
2018-09-14,12589.6,66.5
2018-09-15,12176.933333333332,64.0
2018-09-16,12002.783333333333,64.5
2018-09-17,14472.505555555555,61.0
2018-09-18,14711.622222222222,70.5
2018-09-19,13693.933333333332,70.0
2018-09-20,14961.65,57.5
2018-09-21,14179.6,69.5
2018-09-22,10048.122222222222,60.5
2018-09-23,9108.344444444445,57.0
2018-09-24,10649.66111111111,58.5
2018-09-25,11999.08888888889,55.0
2018-09-26,11115.05,53.0
2018-09-27,10568.466666666667,51.5
2018-09-28,10336.116666666669,53.0
2018-09-29,9323.35,51.5
2018-10-01,10428.388888888889,64.5
2018-10-02,10818.927777777775,62.5
2018-10-03,11779.711111111112,73.5
2018-10-04,11486.211111111112,64.5
2018-10-05,10428.083333333334,59.5
2018-10-06,9729.316666666668,63.5
2018-10-07,8903.394444444444,60.0
2018-10-08,10833.8,74.0
2018-10-09,12620.25,77.5
2018-10-10,12248.444444444443,63.0
2018-10-11,10316.638888888889,63.5
2018-10-12,10254.183333333332,39.0
2018-10-13,9507.15,42.5
2018-10-14,9002.866666666667,46.0
2018-10-15,10149.5,42.5
2018-10-16,10489.45,46.5
2018-10-17,10496.516666666666,44.5
2018-10-18,10497.377777777778,46.0
2018-10-19,10304.711111111112,50.0
2018-10-20,9479.722222222224,42.0
2018-10-21,9255.633333333331,50.5
2018-10-22,10294.505555555555,46.0
2018-10-23,10335.761111111113,44.5
2018-10-24,10374.461111111112,44.5
2018-10-25,10459.344444444445,47.5
2018-10-26,10307.816666666668,49.5
2018-10-27,9448.544444444444,48.0
2018-10-28,8940.455555555556,47.5
2018-10-29,10130.43888888889,54.5
2018-11-01,10240.677777777775,47.5
2018-11-02,10223.166666666666,43.5
2018-11-03,9538.172222222222,42.0
2018-11-04,9013.789772727272,49.0
2018-11-05,10088.761111111113,47.5
2018-11-06,10423.266666666666,44.0
2018-11-07,10757.461111111112,36.0
2018-11-08,11023.477777777778,37.0
2018-11-09,11108.466666666667,28.5
2018-11-10,10907.43888888889,26.5
2018-11-11,10336.383333333331,34.5
2018-11-12,11238.144444444444,29.0
2018-11-13,11807.444444444443,24.0
2018-11-14,11831.988888888887,26.5
2018-11-15,11588.211111111112,31.5
2018-11-16,11343.733333333334,29.0
2018-11-17,10676.011111111113,35.5
2018-11-18,10120.366666666669,30.5
2018-11-19,11337.35,28.5
2018-11-20,11729.505555555555,27.5
2018-11-21,11703.6,29.0
2018-11-22,10661.433333333332,32.0
2018-11-23,9745.072222222225,31.5
2018-11-24,9598.65,38.0
2018-11-25,9615.644444444444,36.5
2018-11-26,11379.81111111111,38.0
2018-11-27,12163.727777777778,34.5
2018-11-28,12243.277777777776,32.0
2018-11-29,11959.094444444445,27.5
2018-12-01,10696.7,39.0
2018-12-02,9926.461111111112,39.5
2018-12-03,11249.544444444444,32.0
2018-12-04,11846.638888888889,30.0
2018-12-05,12024.194444444443,29.0
2018-12-06,12022.327777777778,26.0
2018-12-07,12355.744444444445,20.5
2018-12-08,11532.094444444445,26.0
2018-12-09,10792.383333333331,26.0
2018-12-10,11803.944444444443,25.0
2018-12-11,12054.594444444445,31.5
2018-12-12,12053.422222222222,35.0
2018-12-13,11797.533333333333,35.0
2018-12-14,11404.761111111113,36.0
2018-12-15,10610.06111111111,36.0
2018-12-16,10012.711111111112,37.0
2018-12-17,11315.7,35.0
2018-12-18,11751.05,33.5
2018-12-19,11527.566666666668,41.0
2018-12-20,11300.111111111111,42.0
2018-12-21,11394.933333333332,33.5
2018-12-22,10792.167272727273,31.0
2018-12-23,10480.239024390245,31.5
2018-12-24,10567.2,28.0
2018-12-25,9958.683333333332,35.0
2018-12-26,10927.955555555556,35.5
2018-12-27,11165.3,30.0
2018-12-28,10856.511111111113,30.5
